order_id,customer_id,order_status,order_date,required_date,shipped_date,store_id,staff_id,extraction_time_x,source,late_delivery,latency_days,weekend,item_id,product_id,quantity,list_price_x,discount,extraction_time_x,source_x,timestamp,rates.EGP,extraction_time_y,source_y,list_price_egp,product_name,brand_id,category_id,model_year,list_price_y,extraction_time_y,source_folder
1275,165,4,2017-11-29,2017-12-01,2017-11-30,1,2,2024-04-29 12:47:30.938683,postgres,False,,False,1,58,1,4999.99,0.07,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,238258.138,Trek Madone 9.2 - 2017,9,7,2017,4999.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
1276,893,4,2017-11-30,2017-12-03,2017-12-02,2,6,2024-04-29 12:47:30.938683,postgres,False,,False,2,58,1,4999.99,0.2,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,238258.138,Trek Madone 9.2 - 2017,9,7,2017,4999.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
1291,1284,4,2017-12-09,2017-12-11,2017-12-12,2,6,2024-04-29 12:47:30.938683,postgres,True,1.0,False,2,58,2,4999.99,0.05,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,238258.138,Trek Madone 9.2 - 2017,9,7,2017,4999.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
1300,824,4,2017-12-15,2017-12-17,2017-12-17,2,6,2024-04-29 12:47:30.938683,postgres,False,,True,2,58,2,4999.99,0.05,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,238258.138,Trek Madone 9.2 - 2017,9,7,2017,4999.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
1348,1214,4,2018-01-15,2018-01-17,2018-01-17,1,2,2024-04-29 12:47:30.938683,postgres,False,,False,3,58,2,4999.99,0.1,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,238258.138,Trek Madone 9.2 - 2017,9,7,2017,4999.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
1365,689,4,2018-01-25,2018-01-28,2018-01-27,2,7,2024-04-29 12:47:30.938683,postgres,False,,False,2,58,1,4999.99,0.07,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,238258.138,Trek Madone 9.2 - 2017,9,7,2017,4999.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
1468,3,4,2018-03-27,2018-03-30,2018-03-29,1,2,2024-04-29 12:47:30.938683,postgres,False,,False,2,58,1,4999.99,0.07,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,238258.138,Trek Madone 9.2 - 2017,9,7,2017,4999.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
666,770,4,2017-01-21,2017-01-22,2017-01-24,2,7,2024-04-29 12:47:30.938683,postgres,True,2.0,False,1,98,2,489.99,0.2,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,23348.868,Electra Straight 8 3i (20-inch) - Boy's - 2017,1,1,2017,489.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
685,976,4,2017-01-31,2017-02-03,2017-02-02,2,7,2024-04-29 12:47:30.938683,postgres,False,,False,4,98,2,489.99,0.2,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,23348.868,Electra Straight 8 3i (20-inch) - Boy's - 2017,1,1,2017,489.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
881,1024,4,2017-05-08,2017-05-11,2017-05-11,3,9,2024-04-29 12:47:30.938683,postgres,False,,False,1,98,1,489.99,0.07,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,23348.868,Electra Straight 8 3i (20-inch) - Boy's - 2017,1,1,2017,489.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
942,537,4,2017-06-13,2017-06-16,2017-06-15,2,6,2024-04-29 12:47:30.938683,postgres,False,,False,1,98,2,489.99,0.05,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,23348.868,Electra Straight 8 3i (20-inch) - Boy's - 2017,1,1,2017,489.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
1024,837,4,2017-07-23,2017-07-25,2017-07-26,2,7,2024-04-29 12:47:30.938683,postgres,True,1.0,False,3,98,2,489.99,0.2,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,23348.868,Electra Straight 8 3i (20-inch) - Boy's - 2017,1,1,2017,489.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
1057,456,4,2017-08-12,2017-08-15,2017-08-13,2,7,2024-04-29 12:47:30.938683,postgres,False,,True,3,98,2,489.99,0.05,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,23348.868,Electra Straight 8 3i (20-inch) - Boy's - 2017,1,1,2017,489.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
1084,2,4,2017-08-21,2017-08-24,2017-08-23,1,2,2024-04-29 12:47:30.938683,postgres,False,,False,3,98,2,489.99,0.2,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,23348.868,Electra Straight 8 3i (20-inch) - Boy's - 2017,1,1,2017,489.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
1097,1311,4,2017-08-27,2017-08-30,2017-08-28,2,6,2024-04-29 12:47:30.938683,postgres,False,,True,3,98,2,489.99,0.07,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,23348.868,Electra Straight 8 3i (20-inch) - Boy's - 2017,1,1,2017,489.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
1149,787,4,2017-09-27,2017-09-30,2017-09-30,2,7,2024-04-29 12:47:30.938683,postgres,False,,False,1,98,2,489.99,0.07,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,23348.868,Electra Straight 8 3i (20-inch) - Boy's - 2017,1,1,2017,489.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
1181,1022,4,2017-10-13,2017-10-16,2017-10-15,2,7,2024-04-29 12:47:30.938683,postgres,False,,True,1,98,1,489.99,0.1,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,23348.868,Electra Straight 8 3i (20-inch) - Boy's - 2017,1,1,2017,489.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
1450,296,4,2018-03-19,2018-03-20,2018-03-22,2,7,2024-04-29 12:47:30.938683,postgres,True,2.0,False,1,98,1,489.99,0.07,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,23348.868,Electra Straight 8 3i (20-inch) - Boy's - 2017,1,1,2017,489.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
668,297,4,2017-01-22,2017-01-23,2017-01-24,3,8,2024-04-29 12:47:30.938683,postgres,True,1.0,False,1,48,2,1499.99,0.05,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,71477.108,Trek Emonda S 4 - 2017,9,7,2017,1499.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
672,908,4,2017-01-26,2017-01-29,2017-01-29,2,6,2024-04-29 12:47:30.938683,postgres,False,,True,3,48,2,1499.99,0.07,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,71477.108,Trek Emonda S 4 - 2017,9,7,2017,1499.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
685,976,4,2017-01-31,2017-02-03,2017-02-02,2,7,2024-04-29 12:47:30.938683,postgres,False,,False,2,48,2,1499.99,0.05,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,71477.108,Trek Emonda S 4 - 2017,9,7,2017,1499.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
687,530,4,2017-02-02,2017-02-05,2017-02-04,1,3,2024-04-29 12:47:30.938683,postgres,False,,False,1,48,2,1499.99,0.05,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,71477.108,Trek Emonda S 4 - 2017,9,7,2017,1499.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
694,58,4,2017-02-05,2017-02-06,2017-02-08,2,7,2024-04-29 12:47:30.938683,postgres,True,2.0,False,1,48,1,1499.99,0.2,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,71477.108,Trek Emonda S 4 - 2017,9,7,2017,1499.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
699,958,4,2017-02-06,2017-02-08,2017-02-09,3,9,2024-04-29 12:47:30.938683,postgres,True,1.0,False,2,48,1,1499.99,0.07,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,71477.108,Trek Emonda S 4 - 2017,9,7,2017,1499.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
709,1162,4,2017-02-11,2017-02-13,2017-02-12,2,6,2024-04-29 12:47:30.938683,postgres,False,,True,3,48,1,1499.99,0.07,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,71477.108,Trek Emonda S 4 - 2017,9,7,2017,1499.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
788,1363,4,2017-03-18,2017-03-20,2017-03-20,3,9,2024-04-29 12:47:30.938683,postgres,False,,True,1,48,1,1499.99,0.2,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,71477.108,Trek Emonda S 4 - 2017,9,7,2017,1499.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
817,301,4,2017-04-04,2017-04-05,2017-04-07,2,7,2024-04-29 12:47:30.938683,postgres,True,2.0,False,3,48,2,1499.99,0.05,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,71477.108,Trek Emonda S 4 - 2017,9,7,2017,1499.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
818,1319,4,2017-04-04,2017-04-07,2017-04-07,2,6,2024-04-29 12:47:30.938683,postgres,False,,False,4,48,2,1499.99,0.05,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,71477.108,Trek Emonda S 4 - 2017,9,7,2017,1499.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
844,1436,4,2017-04-16,2017-04-17,2017-04-18,2,6,2024-04-29 12:47:30.938683,postgres,True,1.0,False,4,48,1,1499.99,0.2,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,71477.108,Trek Emonda S 4 - 2017,9,7,2017,1499.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
903,179,4,2017-05-22,2017-05-23,2017-05-24,2,7,2024-04-29 12:47:30.938683,postgres,True,1.0,False,2,48,2,1499.99,0.05,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,71477.108,Trek Emonda S 4 - 2017,9,7,2017,1499.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
915,215,4,2017-05-28,2017-05-30,2017-05-30,2,6,2024-04-29 12:47:30.938683,postgres,False,,False,2,48,1,1499.99,0.07,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,71477.108,Trek Emonda S 4 - 2017,9,7,2017,1499.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
921,628,4,2017-05-31,2017-06-02,2017-06-02,2,6,2024-04-29 12:47:30.938683,postgres,False,,False,3,48,1,1499.99,0.1,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,71477.108,Trek Emonda S 4 - 2017,9,7,2017,1499.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
934,93,4,2017-06-09,2017-06-10,2017-06-12,2,7,2024-04-29 12:47:30.938683,postgres,True,2.0,True,2,48,1,1499.99,0.05,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,71477.108,Trek Emonda S 4 - 2017,9,7,2017,1499.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
960,1390,4,2017-06-18,2017-06-19,2017-06-19,2,7,2024-04-29 12:47:30.938683,postgres,False,,True,3,48,2,1499.99,0.05,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,71477.108,Trek Emonda S 4 - 2017,9,7,2017,1499.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
970,836,4,2017-06-22,2017-06-25,2017-06-23,2,7,2024-04-29 12:47:30.938683,postgres,False,,False,2,48,2,1499.99,0.1,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,71477.108,Trek Emonda S 4 - 2017,9,7,2017,1499.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
1065,25,4,2017-08-17,2017-08-19,2017-08-19,2,7,2024-04-29 12:47:30.938683,postgres,False,,False,1,48,2,1499.99,0.07,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,71477.108,Trek Emonda S 4 - 2017,9,7,2017,1499.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
1075,1003,4,2017-08-19,2017-08-21,2017-08-22,1,3,2024-04-29 12:47:30.938683,postgres,True,1.0,False,1,48,2,1499.99,0.1,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,71477.108,Trek Emonda S 4 - 2017,9,7,2017,1499.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
1143,1087,4,2017-09-24,2017-09-26,2017-09-27,1,2,2024-04-29 12:47:30.938683,postgres,True,1.0,False,2,48,1,1499.99,0.2,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,71477.108,Trek Emonda S 4 - 2017,9,7,2017,1499.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
1149,787,4,2017-09-27,2017-09-30,2017-09-30,2,7,2024-04-29 12:47:30.938683,postgres,False,,False,2,48,1,1499.99,0.05,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,71477.108,Trek Emonda S 4 - 2017,9,7,2017,1499.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
1186,1120,4,2017-10-14,2017-10-16,2017-10-15,2,6,2024-04-29 12:47:30.938683,postgres,False,,True,1,48,2,1499.99,0.1,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,71477.108,Trek Emonda S 4 - 2017,9,7,2017,1499.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
1266,387,4,2017-11-25,2017-11-28,2017-11-27,2,6,2024-04-29 12:47:30.938683,postgres,False,,True,2,48,1,1499.99,0.2,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,71477.108,Trek Emonda S 4 - 2017,9,7,2017,1499.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
1377,1007,4,2018-02-01,2018-02-03,2018-02-03,2,7,2024-04-29 12:47:30.938683,postgres,False,,False,3,48,1,1499.99,0.07,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,71477.108,Trek Emonda S 4 - 2017,9,7,2017,1499.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
1395,1052,4,2018-02-15,2018-02-18,2018-02-16,1,3,2024-04-29 12:47:30.938683,postgres,False,,False,2,48,2,1499.99,0.1,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,71477.108,Trek Emonda S 4 - 2017,9,7,2017,1499.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
1461,139,4,2018-03-22,2018-03-25,2018-03-23,2,6,2024-04-29 12:47:30.938683,postgres,False,,False,1,48,1,1499.99,0.2,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,71477.108,Trek Emonda S 4 - 2017,9,7,2017,1499.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
670,361,4,2017-01-24,2017-01-25,2017-01-25,2,6,2024-04-29 12:47:30.938683,postgres,False,,False,1,108,1,449.99,0.1,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,21442.799,Sun Bicycles Cruz 3 - Women's - 2017,7,2,2017,449.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
713,207,4,2017-02-13,2017-02-14,2017-02-15,3,8,2024-04-29 12:47:30.938683,postgres,True,1.0,False,4,108,2,449.99,0.07,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,21442.799,Sun Bicycles Cruz 3 - Women's - 2017,7,2,2017,449.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
723,845,4,2017-02-19,2017-02-21,2017-02-22,2,6,2024-04-29 12:47:30.938683,postgres,True,1.0,False,3,108,1,449.99,0.07,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,21442.799,Sun Bicycles Cruz 3 - Women's - 2017,7,2,2017,449.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
827,666,4,2017-04-07,2017-04-10,2017-04-10,2,7,2024-04-29 12:47:30.938683,postgres,False,,True,4,108,1,449.99,0.2,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,21442.799,Sun Bicycles Cruz 3 - Women's - 2017,7,2,2017,449.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
836,455,4,2017-04-13,2017-04-16,2017-04-14,2,6,2024-04-29 12:47:30.938683,postgres,False,,False,1,108,2,449.99,0.2,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,21442.799,Sun Bicycles Cruz 3 - Women's - 2017,7,2,2017,449.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
882,196,4,2017-05-09,2017-05-12,2017-05-10,2,6,2024-04-29 12:47:30.938683,postgres,False,,False,2,108,2,449.99,0.2,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,21442.799,Sun Bicycles Cruz 3 - Women's - 2017,7,2,2017,449.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
900,971,4,2017-05-20,2017-05-21,2017-05-22,2,6,2024-04-29 12:47:30.938683,postgres,True,1.0,True,2,108,1,449.99,0.07,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,21442.799,Sun Bicycles Cruz 3 - Women's - 2017,7,2,2017,449.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
937,73,4,2017-06-11,2017-06-14,2017-06-13,2,7,2024-04-29 12:47:30.938683,postgres,False,,False,1,108,2,449.99,0.1,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,21442.799,Sun Bicycles Cruz 3 - Women's - 2017,7,2,2017,449.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
957,722,4,2017-06-17,2017-06-20,2017-06-20,3,9,2024-04-29 12:47:30.938683,postgres,False,,False,1,108,2,449.99,0.05,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,21442.799,Sun Bicycles Cruz 3 - Women's - 2017,7,2,2017,449.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
978,1123,4,2017-06-26,2017-06-28,2017-06-27,2,6,2024-04-29 12:47:30.938683,postgres,False,,False,3,108,2,449.99,0.05,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,21442.799,Sun Bicycles Cruz 3 - Women's - 2017,7,2,2017,449.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
1028,1273,4,2017-07-27,2017-07-28,2017-07-30,2,7,2024-04-29 12:47:30.938683,postgres,True,2.0,True,5,108,1,449.99,0.2,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,21442.799,Sun Bicycles Cruz 3 - Women's - 2017,7,2,2017,449.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
1031,1308,4,2017-07-30,2017-08-01,2017-08-02,1,2,2024-04-29 12:47:30.938683,postgres,True,1.0,False,2,108,2,449.99,0.2,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,21442.799,Sun Bicycles Cruz 3 - Women's - 2017,7,2,2017,449.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
1086,220,4,2017-08-21,2017-08-23,2017-08-24,2,7,2024-04-29 12:47:30.938683,postgres,True,1.0,False,1,108,1,449.99,0.07,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,21442.799,Sun Bicycles Cruz 3 - Women's - 2017,7,2,2017,449.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
1142,554,4,2017-09-23,2017-09-26,2017-09-26,1,3,2024-04-29 12:47:30.938683,postgres,False,,False,4,108,2,449.99,0.2,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,21442.799,Sun Bicycles Cruz 3 - Women's - 2017,7,2,2017,449.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
1178,771,4,2017-10-12,2017-10-15,2017-10-13,2,6,2024-04-29 12:47:30.938683,postgres,False,,False,3,108,1,449.99,0.05,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,21442.799,Sun Bicycles Cruz 3 - Women's - 2017,7,2,2017,449.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
1197,269,4,2017-10-21,2017-10-23,2017-10-23,2,6,2024-04-29 12:47:30.938683,postgres,False,,True,2,108,2,449.99,0.05,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,21442.799,Sun Bicycles Cruz 3 - Women's - 2017,7,2,2017,449.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
1224,544,4,2017-11-03,2017-11-04,2017-11-04,2,6,2024-04-29 12:47:30.938683,postgres,False,,False,3,108,1,449.99,0.05,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,21442.799,Sun Bicycles Cruz 3 - Women's - 2017,7,2,2017,449.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
1267,467,4,2017-11-25,2017-11-26,2017-11-26,2,6,2024-04-29 12:47:30.938683,postgres,False,,True,3,108,1,449.99,0.2,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,21442.799,Sun Bicycles Cruz 3 - Women's - 2017,7,2,2017,449.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
1303,878,4,2017-12-16,2017-12-19,2017-12-18,2,7,2024-04-29 12:47:30.938683,postgres,False,,True,3,108,1,449.99,0.1,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,21442.799,Sun Bicycles Cruz 3 - Women's - 2017,7,2,2017,449.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
670,361,4,2017-01-24,2017-01-25,2017-01-25,2,6,2024-04-29 12:47:30.938683,postgres,False,,False,2,28,1,2499.99,0.07,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,119128.831,Surly Karate Monkey 27.5+ Frameset - 2017,8,6,2017,2499.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
710,295,4,2017-02-13,2017-02-15,2017-02-16,2,6,2024-04-29 12:47:30.938683,postgres,True,1.0,False,5,28,1,2499.99,0.05,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,119128.831,Surly Karate Monkey 27.5+ Frameset - 2017,8,6,2017,2499.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
749,255,4,2017-03-04,2017-03-07,2017-03-05,2,7,2024-04-29 12:47:30.938683,postgres,False,,True,2,28,1,2499.99,0.05,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,119128.831,Surly Karate Monkey 27.5+ Frameset - 2017,8,6,2017,2499.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
765,1152,4,2017-03-09,2017-03-11,2017-03-12,1,2,2024-04-29 12:47:30.938683,postgres,True,1.0,True,1,28,2,2499.99,0.2,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,119128.831,Surly Karate Monkey 27.5+ Frameset - 2017,8,6,2017,2499.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
776,490,4,2017-03-13,2017-03-15,2017-03-16,2,6,2024-04-29 12:47:30.938683,postgres,True,1.0,False,1,28,1,2499.99,0.2,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,119128.831,Surly Karate Monkey 27.5+ Frameset - 2017,8,6,2017,2499.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
794,863,4,2017-03-23,2017-03-25,2017-03-24,2,7,2024-04-29 12:47:30.938683,postgres,False,,False,4,28,1,2499.99,0.1,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,119128.831,Surly Karate Monkey 27.5+ Frameset - 2017,8,6,2017,2499.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
802,340,4,2017-03-28,2017-03-29,2017-03-30,2,6,2024-04-29 12:47:30.938683,postgres,True,1.0,False,4,28,1,2499.99,0.05,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,119128.831,Surly Karate Monkey 27.5+ Frameset - 2017,8,6,2017,2499.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
827,666,4,2017-04-07,2017-04-10,2017-04-10,2,7,2024-04-29 12:47:30.938683,postgres,False,,True,3,28,1,2499.99,0.2,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,119128.831,Surly Karate Monkey 27.5+ Frameset - 2017,8,6,2017,2499.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
838,1395,4,2017-04-14,2017-04-17,2017-04-15,2,7,2024-04-29 12:47:30.938683,postgres,False,,False,1,28,1,2499.99,0.1,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,119128.831,Surly Karate Monkey 27.5+ Frameset - 2017,8,6,2017,2499.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
880,1206,4,2017-05-08,2017-05-11,2017-05-10,2,6,2024-04-29 12:47:30.938683,postgres,False,,False,1,28,2,2499.99,0.2,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,119128.831,Surly Karate Monkey 27.5+ Frameset - 2017,8,6,2017,2499.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
